Run,Cloud,Job Conf,Workflow,History,Inputs,Tool,Tool Version,State,Slots,Memory,Runtime (Sec),CPU,Memory Limit (Bytes),Memory Max usage (Bytes)
2,sc2,8x8,d4780f9fa7320067,7be6547da9aa9036,read1 read2 cdna gtf,_ensembl_gtf2gene_list,1.52.0+galaxy0,ok,8.0000000,8589.0000000,124.0000000,124921127747.0000000,8589934592.0000000,1370894336.0000000
3,sc2,16x64,585c3e0c147d7cd5,60654086ec805fb1,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,16.0000000,68719.0000000,12.0000000,13906693302.0000000,68719476736.0000000,1000910848.0000000
1,sc2,8x8,d4780f9fa7320067,ab434c596201e068,read1 read2 cdna gtf,CONVERTER_gz_to_uncompressed,unknown,ok,1.0000000,4080.0000000,4.0000000,1459603572.0000000,4080218112.0000000,302272512.0000000
3,sc2,8x8,d4780f9fa7320067,d7c12083831c45b1,read1 read2 cdna gtf,_salmon_kallisto_mtx_to_10x,0.0.1+galaxy6,ok,8.0000000,8589.0000000,3.0000000,3246775255.0000000,8589934592.0000000,81985536.0000000
2,sc2,32x64,f2f8ea412ba179d2,ec41e520e754413c,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,32.0000000,68719.0000000,182.0000000,415230926634.0000000,68719476736.0000000,2287513600.0000000
1,sc2,4x8,1479ad63a56e38bb,6dcf863015c3734e,read1 read2 cdna gtf,dropletutils_empty_drops,1.0.4+galaxy0,ok,4.0000000,8589.0000000,8.0000000,8589024957.0000000,8589934592.0000000,615014400.0000000
1,sc2,8x16,6190a0f00bfdc3ac,ac3b7e9a3da92d0b,read1 read2 cdna gtf,_dropletBarcodePlot,1.6.1+galaxy2,ok,8.0000000,17179.0000000,7.0000000,8716450833.0000000,17179869184.0000000,639664128.0000000
1,sc2,4x8,1479ad63a56e38bb,6dcf863015c3734e,read1 read2 cdna gtf,CONVERTER_gz_to_uncompressed,unknown,ok,1.0000000,4080.0000000,4.0000000,1448445449.0000000,4080218112.0000000,302407680.0000000
1,sc2,16x16,5a682f9862b4224c,d3743cdb74557522,read1 read2 cdna gtf,CONVERTER_gz_to_uncompressed,unknown,ok,1.0000000,4080.0000000,3.0000000,1432521943.0000000,4080218112.0000000,253259776.0000000
1,sc2,4x32,2069a8bb7cf49af4,83a10feb60278775,read1 read2 cdna gtf,_salmon_kallisto_mtx_to_10x,0.0.1+galaxy6,ok,4.0000000,34359.0000000,3.0000000,3189083927.0000000,34359738368.0000000,81973248.0000000
1,sc2,16x64,585c3e0c147d7cd5,a4520d1a09ace333,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,16.0000000,68719.0000000,183.0000000,398766770890.0000000,68719476736.0000000,2032889856.0000000
3,sc2,32x64,f2f8ea412ba179d2,523be570a1d075c2,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,32.0000000,68719.0000000,190.0000000,435119771390.0000000,68719476736.0000000,2293104640.0000000
3,sc2,8x16,6190a0f00bfdc3ac,0525803c1c358fc0,read1 read2 cdna gtf,dropletutils_empty_drops,1.0.4+galaxy0,ok,8.0000000,17179.0000000,8.0000000,9380353350.0000000,17179869184.0000000,614883328.0000000
1,sc2,4x32,2069a8bb7cf49af4,83a10feb60278775,read1 read2 cdna gtf,_ensembl_gtf2gene_list,1.52.0+galaxy0,ok,4.0000000,34359.0000000,128.0000000,127977738754.0000000,34359738368.0000000,1370976256.0000000
2,sc2,32x64,f2f8ea412ba179d2,ec41e520e754413c,read1 read2 cdna gtf,sceasy_convert,0.0.5+galaxy1,error,,,,,,
3,sc2,4x32,2069a8bb7cf49af4,13207c2ea29c9499,read1 read2 cdna gtf,CONVERTER_gz_to_uncompressed,unknown,ok,1.0000000,4080.0000000,3.0000000,1460290549.0000000,4080218112.0000000,302317568.0000000
2,sc2,4x64,4f81d0bb10e9e709,61a12238e7c7b4c6,read1 read2 cdna gtf,dropletutils_empty_drops,1.0.4+galaxy0,ok,4.0000000,68719.0000000,8.0000000,8669008072.0000000,68719476736.0000000,614785024.0000000
2,sc2,4x8,1479ad63a56e38bb,84e175999566e1e9,read1 read2 cdna gtf,sceasy_convert,0.0.5+galaxy1,ok,4.0000000,8589.0000000,7.0000000,6730913563.0000000,8589934592.0000000,586387456.0000000
1,sc2,8x8,d4780f9fa7320067,ab434c596201e068,read1 read2 cdna gtf,Cut1,unknown,ok,1.0000000,4080.0000000,0E-7,139219437.0000000,4080218112.0000000,6946816.0000000
1,sc2,8x8,d4780f9fa7320067,ab434c596201e068,read1 read2 cdna gtf,dropletutils_read_10x,1.0.4+galaxy0,ok,8.0000000,8589.0000000,6.0000000,7417272616.0000000,8589934592.0000000,556670976.0000000
2,sc2,16x64,585c3e0c147d7cd5,87e9f05c47875c91,read1 read2 cdna gtf,alevin,1.9.0+galaxy2,ok,16.0000000,68719.0000000,175.0000000,386819390130.0000000,68719476736.0000000,1783721984.0000000
