Run,Cloud,Job Conf,Workflow,History,Inputs,Tool,Tool Version,State,Slots,Memory,Runtime (Sec),CPU,Memory Limit (Bytes),Memory Max usage (Bytes)
0,m5a,4x8,8abd4bbe23df44ce,7489088628b4c047,SRR592109_2.fastq.gz,stringtie,2.1.1,ok,4.0000000,8000.0000000,38.0000000,101837778398.0000000,8000000000.0000000,25673728.0000000
1,n2,16x32,a07dd6e092fa1373,d68e711170e25653,SRR592109_2.fastq.gz,bwa,0.7.17.4,ok,16.0000000,32000.0000000,155.0000000,1344904954412.0000000,32000000000.0000000,11297255424.0000000
1,n1,8x32,50b3f0b390adf30c,d5b8a181c6b57b7a,ERR015526_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,8.0000000,32000.0000000,1021.0000000,8102862299578.0000000,32000000000.0000000,10313142272.0000000
1,m5a,4x16,b6352d6200df2ed8,89777847767fc1a3,SRR592109_2.fastq.gz,bwa_mem,0.7.17.1,ok,4.0000000,16000.0000000,342.0000000,1335141629663.0000000,16000000000.0000000,9167781888.0000000
0,m5n,8x32,c3d80e63db7cf960,c87e323aed64b6cf,ERR015526_2.fastq.gz,stringtie,2.1.1,ok,8.0000000,32000.0000000,70.0000000,191193322479.0000000,32000000000.0000000,57430016.0000000
1,c2,8x32,c03344fc8e33a804,1d35a503fc53f3b2,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,8.0000000,32000.0000000,110.0000000,854807457002.0000000,32000000000.0000000,7234555904.0000000
1,m5,8x32,dc306269b3aee629,7e5d57796b2ffcc1,SRR592109_2.fastq.gz,bwa_mem,0.7.17.1,ok,8.0000000,32000.0000000,122.0000000,907157417047.0000000,32000000000.0000000,14105108480.0000000
2,m5,4x16,5740285ab333723f,d06edb518a0e6729,ERR015526_2.fastq.gz,stringtie,2.1.1,ok,4.0000000,16000.0000000,63.0000000,164488257458.0000000,16000000000.0000000,55877632.0000000
0,c2,4x8,fef2ee4a0f3859cb,97dd22cc57c51940,SRR592109_2.fastq.gz,stringtie,2.1.1,ok,4.0000000,8000.0000000,16.0000000,51908778674.0000000,8000000000.0000000,27004928.0000000
2,m5n,4x16,37a364a813b21646,44eaa70e2922adba,SRR592109_2.fastq.gz,bwa_mem,0.7.17.1,ok,4.0000000,16000.0000000,206.0000000,803805838291.0000000,16000000000.0000000,10892845056.0000000
